,MMC,FIS,CTXS,AJG,ARE
0,0.04595047148806952,0.04293029001331572,0.14605322359798756,0.06023767411007064,0.18016299969441962
1,0.05338841506294967,0.047145556148797785,0.138437488242662,0.06191106425079773,0.19285507661127466
2,0.04247922273852367,0.03483237049845589,0.14384230246170648,0.05004582947899561,0.1865605949407556
3,0.03570261498263949,0.03494321160378999,0.10625400053349487,0.037572427520831564,0.1559145236043218
4,0.023305834088922284,0.023184633258169884,0.09089935043814334,0.03133579170842049,0.14363507955656485
5,0.010578454850317609,0.0321699067598733,0.08094957470348474,0.021600350152392922,0.13259415909650718
6,0.018677734062087614,0.04381768860314228,0.10453435511084397,0.02494699992946403,0.12268855936541712
7,0.011405055059452218,0.03416674332526337,0.06129572107519188,0.011560857329958152,0.09936837342343285
8,0.03355362102974191,0.047256620503183355,0.06264690963390052,0.022208843685232793,0.09658225325231251
9,0.011074317767450048,0.026845202648827726,0.049380481950999866,0.0208398961530204,0.08781152795263014
10,0.010082730880299762,0.0296184627726932,0.046555345968103734,0.014450843365298227,0.08997852013725771
11,0.0,0.020522124916604212,0.05183716106995384,0.008670545119181416,0.04952906993341555
12,0.0009978389609893723,0.022297100742325937,0.038570913497120385,0.007757935153263618,0.049219818488879796
13,0.017626752109252575,0.03782744675900662,0.06338394348764265,0.021448259352518484,0.06861856353077633
14,0.0056539345550919995,0.031171577741678336,0.046309527843782394,0.00973544172706875,0.060054333231473245
15,0.011640273949668156,0.044372474671000806,0.07259668536855923,0.01688481800978059,0.07243671228921711
16,0.006485397731132325,0.03072790086532473,0.04446700358723399,0.0126255580957505,0.063665808306689
17,0.009478358825642075,0.024071942524962364,0.07652743219499736,0.0,0.062014919698636706
18,0.03492096061401273,0.04093349805090862,0.10048078943471772,0.021296168552643935,0.07769925465533079
19,0.033922982705908766,0.05136100081328021,0.10588554366955272,0.024186284921325685,0.06707096706437121
20,0.018624313176012763,0.038603870317482025,0.04901196510284822,0.01901434987470707,0.047568840480896823
21,0.026772636895012747,0.04004605485809898,0.07136825583276818,0.03498655791856975,0.04694971261141967
22,0.04888896968419787,0.04559257510582981,0.05969877453381012,0.03711608995453719,0.0542758658546143
23,0.05687105638325707,0.02773269056168859,0.020513766315932602,0.031640038474840315,0.050561277086566214
24,0.06269136708751089,0.0,0.01093250742942542,0.02951037593449002,0.030543046926516437
25,0.06734711540488014,0.020965980556094554,0.0006142148466150577,0.024034194121451358,0.004643235813790891
26,0.07117188695216359,0.015086624420275863,0.0,0.026772415532353544,0.012382289774828803
27,0.06185969558185189,0.004437082272167547,0.0012283695515817872,0.024034194121451358,0.0
28,0.08065052385414118,0.016972351911229255,0.024935908824419872,0.03422597341481437,0.0020636107600653375
29,0.08763456308048578,0.028952925039603006,0.04164180746268953,0.041983973734748825,0.02424865453891245
30,0.10210163066933331,0.03882582038018456,0.08524895834649326,0.04791636278073996,0.02775674830658159
31,0.10426347622874899,0.0347213507470534,0.07701882803448545,0.052936076523101394,0.03209082207576741
32,0.10110413898507731,0.04071168191422336,0.08598593205858696,0.04852498698900376,0.03425781426039487
33,0.10509500860518683,0.04381768860314228,0.0934790286742917,0.056130635500297954,0.04798165191582493
34,0.09744560445773476,0.03261367307632934,0.07959838614477588,0.05035014158312745,0.04798165191582493
35,0.10343201323481499,0.03483237049845589,0.08967110101241949,0.051871375757309046,0.04798165191582493
36,0.10858702840046552,0.044372474671000806,0.11460700983683914,0.05734749240367687,0.07068253153951776
37,0.10426347622874899,0.03827121307546266,0.11374721727505743,0.05810801156972023,0.07315886445159614
38,0.09678037848374188,0.024515708841418293,0.10281464970398368,0.054913582925865345,0.07749267037203655
39,0.11407458698850204,0.043928574311459356,0.15723148916752472,0.0664744402558235,0.09947148699924968
40,0.1099173414013368,0.0430412204416839,0.1443336383169851,0.0677028458563631,0.09792353340118432
41,0.10842072181591411,0.04758936706823691,0.14335084648057006,0.07353762532079333,0.11433037765191767
42,0.11274413504051617,0.05291402645923127,0.14887853984838983,0.07829785153716584,0.12402983939727341
43,0.10742302180203933,0.04470508719296906,0.1596881682864787,0.08106191093443049,0.12093420004988764
44,0.10326577621487398,0.03483237049845589,0.14347372562934535,0.07645540639511594,0.11794194201004848
45,0.10775549584192123,0.044150569211281354,0.1569857911690612,0.07967997915684566,0.1238234336798093
46,0.10808817839352813,0.06123398547689596,0.16472446565737153,0.08612918967593486,0.12702209743711257
47,0.1248836062738552,0.07510019677318902,0.1743057845280882,0.1028662883550654,0.14188098808978056
48,0.12638022585927788,0.07498931106487194,0.17872786705236599,0.10056293816436057,0.14559575530664326
49,0.13153489374819494,0.07376403024526357,0.18032493371960545,0.10394116760751859,0.1581844509159518
50,0.12787656755047128,0.07743991730707156,0.18167606213666587,0.10854773731350409,0.16427243758609156
51,0.14334161304742277,0.08078176279543237,0.18302725069537462,0.11991070039705232,0.18253621903068107
52,0.1425100111063743,0.07498940038790614,0.18167606213666587,0.11944992602382143,0.17201122358136878
53,0.14201109153482638,0.07732858498358353,0.1933455434356237,0.12589907120519872,0.1687094463652642
54,0.1413460045079481,0.07398687353830813,0.19248575071640306,0.12589907120519872,0.1746941408937569
55,0.13818645893465764,0.07888799681674152,0.1765169459160849,0.12467073094237113,0.17386878587264587
56,0.1425100111063743,0.0758805055909818,0.17688534263837874,0.12405649555876597,0.17407501302427986
57,0.14650101967359852,0.07365265331879256,0.17590273106946985,0.12328873399811535,0.190069045840085
58,0.15514798506991712,0.0792222170362572,0.19309990557880863,0.12850953908770602,0.20683076147747292
59,0.1581412242407627,0.08211850986454605,0.19052028732686976,0.13004506220900713,0.20131289021795007
60,0.15897261767008608,0.0835665446541648,0.200224485188923,0.13173411167839466,0.20693503561417026
61,0.16861749159200445,0.10250326684188482,0.21201678533756896,0.1340374616980583,0.20349925527394563
62,0.1659568654081558,0.09503989242567801,0.2087001933735364,0.13111994146146033,0.20828845718635147
63,0.15315244609505307,0.08501462404676652,0.19936457250128314,0.12021768758447204,0.20807999819587186
64,0.16334847933306684,0.09682223687491476,0.21029707993070856,0.12436367858828046,0.20120897321291298
65,0.1538212149473095,0.09002734761779063,0.1840099823901412,0.11561118321619845,0.195482642845895
66,0.15950397875235733,0.09102978514435434,0.19924163336829848,0.1180679942462366,0.2077681576638145
67,0.16267984942792513,0.09247781993397308,0.19985590835656186,0.1212926973413081,0.2058940794374361
68,0.17605161421228588,0.0915868040539316,0.19494248997700547,0.12574554502815338,0.22400921664700524
69,0.1869164164846624,0.09437158591266392,0.21398212860124444,0.1366479295805657,0.21901182359286497
70,0.18390761651172327,0.09336905906306592,0.22761713327394506,0.13495874960679521,0.22275989076270675
71,0.18975772891362896,0.09192102427344728,0.2244234204586878,0.13879755758108914,0.23785598728121138
72,0.20195937415494525,0.10250326684188482,0.23449595505882515,0.1443254803624825,0.23712705008534918
73,0.20647236551157588,0.10785003198635612,0.21938706310358558,0.1447861242313303,0.2373355091928443
74,0.2006222531096702,0.11854374092136721,0.22405490361053626,0.14540022911055273,0.2185954410753651
75,0.18858774813559287,0.10506520552464071,0.26717053837155513,0.13587997217782033,0.2090171265334685
76,0.18758490744268963,0.10506520552464071,0.25329001596789735,0.14017935885429111,0.22577911001960138
77,0.18591336728003416,0.11018935062511892,0.25193894753504653,0.1383368483745292,0.23108870073745924
78,0.19343488089748084,0.11353092814437715,0.2568521858045355,0.14079392041333294,0.23389981813553473
79,0.18825339840071686,0.11798667740880686,0.2655738320818891,0.14186860399473245,0.2365024764261151
80,0.19794780287160707,0.10985504108256905,0.24284902450381807,0.1309664152844151,0.23764770673954638
81,0.20363098370010513,0.11130329912123915,0.2402694663935273,0.15568837827935988,0.22838194687601188
82,0.21198826730782616,0.12667542196765635,0.2504648799850012,0.16889385184266992,0.24097930210897323
83,0.21031651881555202,0.1724576594933579,0.2261430658813386,0.16106270954599589,0.23608600462570017
84,0.2071407870870987,0.16978425456109647,0.22012403681567905,0.17135079337709092,0.2538890335714823
85,0.20864539549424022,0.1624323911144463,0.22086101052777285,0.17165784573118148,0.2560754879103927
86,0.2048008949135307,0.17201206223030285,0.23289906865909182,0.16981494390931196,0.25649187042789257
87,0.20814369716250636,0.17724749505128623,0.23498729091410386,0.16904731268200324,0.2649247760905279
88,0.224356983069665,0.20097382954788312,0.26016895787863514,0.18179214237646546,0.26044795029065415
89,0.2161668395470766,0.1962955495624943,0.250096243010992,0.17257906830220648,0.2391052238825948
90,0.22402298061152215,0.17780429059474379,0.2536586529419068,0.17795346490655461,0.23639847002114722
91,0.2170026791019617,0.18381954101536568,0.24518300489894174,0.17242547678744913,0.24816306033612456
92,0.22535996270968295,0.18916644008585426,0.2543955666697909,0.17672492880163204,0.2633630739766818
93,0.2185068011031488,0.18181457663920397,0.24591991846938688,0.1733466995295153,0.24805896476525735
94,0.22602852305021437,0.18471055689540739,0.25132443245250624,0.17918167466499924,0.24233290224698456
95,0.2208469711709462,0.18716120774058997,0.24518300489894174,0.1799495013923207,0.2344201176580717
96,0.22118132090582243,0.1912826920654529,0.25709806391306633,0.1824063125933998,0.2562835006033125
97,0.22569410393283396,0.18638156890408775,0.26287133483861413,0.179642383700518,0.2572205397750096
98,0.2434118591179133,0.20164244863298286,0.2900182250984019,0.18778070902670674,0.2809580009466289
99,0.24525033103608296,0.1990803314212266,0.25623815106798775,0.18793423520375208,0.28366484409099135
100,0.24408041964055105,0.20297888324707902,0.2773660121046774,0.18593806804256197,0.26502905022722534
101,0.2500977416921999,0.20721201246751575,0.2852277456943916,0.1888557187835428,0.2661740126919113
102,0.2524378421953868,0.20565246670834048,0.2781030459584196,0.190851820607021,0.26950569746126873
103,0.2541091044638131,0.21066532420538187,0.28903567351370263,0.19007799119120938,0.26502905022722534
104,0.2586220960025498,0.21801683035989516,0.2973885626911891,0.19549492863252027,0.27356587289489764
105,0.2541091044638131,0.21367277071109037,0.28264812759989144,0.18945879698313606,0.2774180357526218
106,0.2562821342643713,0.21690306050984343,0.2927208423100963,0.18883966811277475,0.2654454326277095
107,0.26129633772888794,0.2187967372825682,0.3072156397020175,0.1897683287494607,0.26575763029142696
108,0.26096219650573693,0.21801683035989516,0.3181481471314428,0.19038765346191688,0.2714838712585145
109,0.2617978971135073,0.21534369339673665,0.3120062390744468,0.19719735368938807,0.2826237093484273
110,0.257117626542523,0.2064322841909111,0.2916152917656415,0.19208981751001897,0.287204452153338
111,0.2480918517946682,0.19640692660603354,0.28559626269998206,0.18497038967412816,0.28637159795243894
112,0.2462531717289862,0.2027787261316314,0.2832622823048584,0.17305347944272453,0.2798126813502825
113,0.24023605800695602,0.20132555567728472,0.27282117071492096,0.16608875215228414,0.2857468457273745
114,0.25143479317286466,0.20289063899630777,0.2719613779957003,0.1701128616407639,0.28730872640705096
115,0.2489275524024388,0.1920470579508562,0.2644682813799958,0.16980313420338555,0.28210296341131513
116,0.2591237245875673,0.19316511495534527,0.28080542291839816,0.17305347944272453,0.2801250574628146
117,0.26363664674379983,0.19763662850609642,0.28203385261162806,0.17289858288413817,0.2801250574628146
118,0.2648066275218359,0.195847898103789,0.28043702619610433,0.17305347944272453,0.2857468457273745
119,0.2831927347178278,0.20456745665100695,0.2956688572843288,0.1848157542953487,0.29386773229212226
120,0.2325471265922534,0.1683479648724644,0.2244234204586878,0.15061170390645107,0.29511687972760636
121,0.21332545755349952,0.14252502782483922,0.18106184744748977,0.1306467050314296,0.29272241269577604
122,0.24441463042831257,0.17248436497335773,0.20845449553251183,0.1495284728866153,0.30878099191049235
123,0.2641379976166942,0.18824639656106013,0.225406092169245,0.16624351803544646,0.3290379456289193
124,0.2923857884979302,0.2019963185152054,0.2187728482569704,0.1854348178279981,0.3471954888296954
125,0.28653588442564315,0.21116299269999161,0.22208950020521245,0.18853013617540904,0.3547525986027341
126,0.2778438342417018,0.2123926052770202,0.20857731438219995,0.18466105357885731,0.363044359210137
127,0.26982090036885653,0.20836820736383743,0.21238524220151112,0.18961369337068135,0.36619302839651435
128,0.2703248216723184,0.2140690656395826,0.2261430658813386,0.19162551968949082,0.3235800676906858
129,0.2765408916371359,0.22826637108333048,0.26115162943175363,0.2024594600808658,0.3395336586223999
130,0.2762048747189907,0.22804281332308052,0.25746646063536016,0.20679303634004043,0.34939988763034846
131,0.2787249669138283,0.2385510129495716,0.2664337449269677,0.20973365397096,0.3426825063746074
132,0.2745252069696078,0.24067485691880497,0.2679076923511551,0.20354308244280894,0.356641943037434
133,0.27301281807036637,0.23788025022871917,0.27773464907868683,0.20632860801512942,0.3497146742645719
134,0.2656210012954152,0.23396776518021278,0.2771204943737201,0.20741216521040173,0.34877013603010265
135,0.2646130201055896,0.2377683373640429,0.27576930581501136,0.20137609872768836,0.3577963687890241
136,0.26276510069415715,0.2408986826481576,0.28019138833928936,0.2024594600808658,0.36188957632688645
137,0.26410923774924266,0.2502888252701596,0.29124677476005123,0.20369758748824662,0.3764789431557892
138,0.2562130830115923,0.2483884499722785,0.2817880946289554,0.20137609872768836,0.3857150635488472
139,0.26494924535335374,0.25006508886384116,0.3046360214500786,0.20957895325446851,0.40271835956386337
140,0.2609169727709997,0.24917076826567053,0.3193765768246729,0.2151505914122709,0.4077564624678557
141,0.267637033421783,0.2820365356459169,0.3322743075493547,0.21422199594225577,0.4074414973848174
142,0.2647811326384186,0.28147741782063807,0.31569128790242174,0.21484105964594624,0.4026136390125906
143,0.2661250615459916,0.27667061217396094,0.32895789569538947,0.21344810118873225,0.42601917263447986
144,0.25268535690366223,0.26739211444753264,0.3298175682887524,0.21004318573728464,0.4393487679460827
145,0.25587713565805736,0.26370318727634434,0.2989855092325707,0.21561488923279892,0.4419728524980623
146,0.2583973668000099,0.25554256790833674,0.2602918368699717,0.20679303634004043,0.4097505274538281
147,0.25974108719585765,0.2519655536018247,0.27675185739971087,0.20710256810636507,0.42329009979949805
148,0.26192523203716056,0.2527481398643193,0.26631074580977343,0.2055549089326596,0.4401884965803958
149,0.2674690598360687,0.26403865790127057,0.2790858376373956,0.21174561079415233,0.43000765962106946
150,0.27486080704640936,0.266050856857862,0.2784716829324291,0.21344810118873225,0.43766940077948113
151,0.2733490435002368,0.2696280498104424,0.28068278417877723,0.2160792522199979,0.44365204180092743
152,0.2762048747189907,0.2709695753692154,0.2865789342531003,0.2184006104761732,0.4269638002688799
153,0.2799009914360848,0.2782358741390525,0.3058642108915933,0.21871033808459284,0.4227654257651695
154,0.2802366610774967,0.2730935085444147,0.30561881328649376,0.2129838033682041,0.44092314753177575
155,0.2799009914360848,0.273652358400591,0.3093038619570295,0.21174561079415233,0.4230803015652925
156,0.2745252069696078,0.2602379071884404,0.2993539061123035,0.20354308244280894,0.4135291269232969
157,0.27586892736545576,0.2631443374201682,0.30353047074818507,0.20091186624487234,0.4103801898881744
158,0.2755328408826998,0.2641505708830152,0.31458573720052796,0.19967380417520342,0.4173075478269358
159,0.2745252069696078,0.2645976864035152,0.3110234472380321,0.19998320543714532,0.40765147406783775
160,0.2787249669138283,0.26716873533335095,0.3093038619570295,0.20400718459228318,0.4141587893576436
161,0.27586892736545576,0.2734288006403409,0.31974497354696674,0.19889984408396788,0.411849937854463
162,0.2765408916371359,0.2677276745125613,0.31667383932968207,0.20106663212803466,0.4048175021157533
163,0.2839330556888202,0.26828670301480584,0.3193765768246729,0.20539981670301943,0.40723152058478174
164,0.27687704750239583,0.26728038022892475,0.31753375217476065,0.20741216521040173,0.3970509513571848
165,0.28914093613419345,0.26571538623293567,0.3225702296557208,0.21592455150350642,0.4124796002888097
166,0.285780766770634,0.26728038022892475,0.3144629783350493,0.21546005801192458,0.41825226474425115
167,0.2842685170006136,0.26515671490575965,0.3061098487484083,0.2193592848973922,0.41615303279243043
168,0.28695706918711994,0.2686219056706296,0.3070926405848232,0.21951529048667162,0.4151033275921129
169,0.2955247715372129,0.27756493277213157,0.3034074716309908,0.2284051960273188,0.4346258983249208
170,0.2935088087933493,0.2772297299992398,0.3102864135417288,0.22934103389194105,0.4405034616634339
171,0.2918286546380122,0.273205332086057,0.3063557268569389,0.23557969243676657,0.46264967100170795
172,0.2894768141052242,0.2643739499971969,0.29431778885147797,0.23308418985041734,0.4528883406427996
173,0.25671693475044366,0.24358146567953298,0.25709806391306633,0.2156160636012039,0.3764789431557892
174,0.2770447433759873,0.25084776444937007,0.26741641648008596,0.23152445996201954,0.40282343724679615
175,0.2590689837949567,0.23564440418884358,0.2590634071767418,0.22263448908366046,0.35674693143745173
176,0.2540292856291291,0.23149407074822792,0.2573437017698813,0.21951529048667162,0.36461864916186826
177,0.2636050387336579,0.23811220376884357,0.26508255636825917,0.22887314762848598,0.369761651182963
178,0.2553732143545957,0.22061387018545708,0.25414980868711823,0.2231023755181566,0.3758491915555432
179,0.2614209634569655,0.22969971346303852,0.2590634071767418,0.22700160223258314,0.3942168901221853
180,0.2703248216723184,0.23721484642164625,0.2568521858045355,0.22980898549310813,0.39484664172243134
181,0.2842685170006136,0.2433840774610777,0.27306692869759386,0.2388548966230346,0.4189870047445149
182,0.29401259114969647,0.24787059611089324,0.2810511810585098,0.24571744702059461,0.4470105093385258
183,0.2795651134650541,0.2429353541259618,0.27798040706135996,0.23916677746825155,0.4507891986759881
184,0.27385296462159214,0.24057973537974098,0.27368108355999954,0.23511167549788736,0.4551975490436092
185,0.2804051906337759,0.25033830636785903,0.2821567316029646,0.24103845319749617,0.4418677748151293
186,0.2775488034444573,0.24461797730961166,0.29173829088283576,0.2436897657020708,0.4530729632012357
187,0.2636050387336579,0.2402435501705409,0.27834904419280815,0.23355207611387252,0.42125452165146926
188,0.27788461203298365,0.24237471792616982,0.2817880946289554,0.2421302968224388,0.4104720546358015
189,0.27301281807036637,0.24102854803789076,0.26876760503879493,0.23573563268833386,0.38446743380590387
190,0.2624290835939056,0.23598094669018022,0.268153450333828,0.23292811892342602,0.3762221859697702
191,0.2622611100081913,0.24057973537974098,0.2785944417979075,0.23511167549788736,0.35412900693855
192,0.2691844342623153,0.2563954458965455,0.27798040706135996,0.24041475701581538,0.3603657271266255
193,0.27357495348009175,0.24910467448842744,0.2704873104456552,0.23745123766162812,0.35878027774663523
194,0.2756117566521923,0.24663696423146164,0.2754007889668598,0.2368274109755646,0.36216284968203805
195,0.26033594201053556,0.23631739975141475,0.2553783583487671,0.22575388369378524,0.3380609645539451
196,0.27119866007619287,0.24416934329753015,0.2585721314631114,0.23589163827761328,0.3521203900075768
197,0.2628820848772495,0.23452277449712255,0.259309045033557,0.22965304507049977,0.3589915935563658
198,0.26814338602659116,0.2364295805851938,0.26238005912498374,0.23230442274174534,0.3586743966344822
199,0.2569413860587544,0.22869008595902807,0.2566067880419972,0.2271575426551916,0.36174003926271536
200,0.25371647105806283,0.2302602603397963,0.2830167645739009,0.22887314762848598,0.3711481941422933
201,0.264918818302633,0.2344106829863779,0.29505458245350435,0.22887314762848598,0.37357944280974353
202,0.25507436296696473,0.22285730809789928,0.29554597829299223,0.21577193868610034,0.38457340420097197
203,0.25184944778416685,0.21971660216129418,0.2815425768979981,0.21249686500421527,0.38911879377988845
204,0.25083132418339904,0.22969971346303852,0.29345775603798063,0.205946129943119,0.38880159674098913
205,0.21230261011504692,0.22588583320072553,0.2778575280700234,0.2031389425246889,0.39535551396796376
206,0.22112852519071002,0.22128704439409674,0.2655738320818891,0.20532243376143833,0.3828820735918129
207,0.22044975287462587,0.20939712712134972,0.25894064831126296,0.19892776979837457,0.3718880229176692
208,0.2250324208371044,0.21253801158695496,0.2731896875630725,0.2025149853342424,0.3696683579086949
209,0.2240139497774969,0.20749014227014195,0.27662909853423223,0.20095525544584458,0.4003238925320328
210,0.2150182549857358,0.24035546303521715,0.2789628385202013,0.1919093443159181,0.3954615736459469
211,0.21671563712643582,0.22016523617337558,0.2643454023886592,0.18723035049281944,0.36586270782223973
212,0.22825719689068147,0.21926805747224687,0.260046078887299,0.19222122499009386,0.3441921606445121
213,0.23267022390207015,0.22431530164488855,0.2575893396266965,0.1892579014780016,0.3494776469645656
214,0.25286791884377435,0.2364295805851938,0.2854735036770645,0.20625827179710166,0.381507672172808
215,0.25779000765554705,0.2375512995999488,0.28203385261162806,0.21187297298043972,0.39260715754452924
216,0.2837587604646563,0.24091618855804353,0.2907552587947052,0.22700160223258314,0.41353778666396546
217,0.2988643088021543,0.24259890094765924,0.3002136986740854,0.24727704640460957,0.3804505570756175
218,0.2985250962824788,0.2344106829863779,0.28584178043093933,0.25257999741815473,0.3649113846713027
219,0.29563994958992135,0.22173549976010987,0.26115162943175363,0.2616259087191223,0.3837274264646974
220,0.2976766830153048,0.21668816638150212,0.2919836884879351,0.24524956075713955,0.3875329872682375
221,0.29716741288530235,0.22072614034227034,0.2995996640949764,0.2419742912331595,0.3907043325598095
222,0.32042024292949356,0.22936308163866748,0.31569128790242174,0.25398352587517825,0.39503849549489456
223,0.32313602674729713,0.2433840774610777,0.30144224849317325,0.252268116743979,0.39598981876284733
224,0.32279632800377356,0.24798295547367233,0.31569128790242174,0.2503962451726395,0.40814633006585954
